sku,nome,data_venda,quantidade,receita,categoria,estoque_atual,estoque_minimo
MET-0111,Perfil I Cobre Frio 8m,2024-10-04,203,143117.32,Indústria Metalúrgica,451,111
MET-0111,Perfil I Cobre Frio 8m,2024-11-09,66,39502.25,Indústria Metalúrgica,451,111
MET-0111,Perfil I Cobre Frio 8m,2024-12-21,182,118112.03,Indústria Metalúrgica,451,111
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-01-02,172,46510.86,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-02-08,130,28730.80,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-03-08,202,47015.39,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-04-05,230,52183.92,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-05-11,90,21807.65,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-06-21,179,43464.50,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-07-17,203,47961.96,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-08-01,179,46987.97,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-09-14,148,32942.45,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-10-07,158,34856.67,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-11-08,157,39049.39,Indústria Metalúrgica,229,76
MET-0112,"Chapa Latão Decapado e Oleado 1,50m x 3,00m",2024-12-12,187,41769.41,Indústria Metalúrgica,229,76
MET-0113,Vergalhão Aço Inox Frio 10m,2024-01-12,138,68832.15,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-02-06,109,45964.25,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-03-18,9,4505.87,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-04-24,167,71710.85,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-05-18,103,46885.70,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-06-06,221,92915.52,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-07-20,73,31782.15,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-08-11,237,101207.81,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-09-04,174,74794.25,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-10-01,122,56802.95,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-11-21,179,81499.60,Indústria Metalúrgica,693,75
MET-0113,Vergalhão Aço Inox Frio 10m,2024-12-13,60,25112.93,Indústria Metalúrgica,693,75
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-01-02,107,10770.34,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-02-24,231,20044.67,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-03-25,153,15156.14,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-04-10,221,21656.83,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-05-07,234,22407.46,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-06-10,100,9275.75,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-07-21,168,14672.27,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-08-27,72,6266.42,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-09-01,87,7159.69,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-10-27,54,5505.24,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-11-07,135,14033.53,Indústria Metalúrgica,133,40
MET-0114,Barra Aço Carbono Decapado Estrutural Leve,2024-12-13,192,17202.39,Indústria Metalúrgica,133,40
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-01-13,162,90822.93,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-02-16,130,69605.02,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-03-10,211,124713.29,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-04-28,71,33534.47,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-05-04,234,108156.34,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-06-01,166,77805.12,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-07-01,78,45525.69,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-08-10,121,61950.79,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-09-19,48,22793.81,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-10-12,63,34430.62,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-11-14,197,113599.42,Indústria Metalúrgica,346,80
MET-0115,Chapa Aço Carbono Decapado Estrutural Leve,2024-12-03,79,40819.35,Indústria Metalúrgica,346,80
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-01-01,84,17036.10,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-02-04,85,14724.01,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-03-15,235,50014.71,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-04-07,38,7973.24,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-05-24,182,37102.74,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-06-16,52,8695.58,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-07-03,193,34276.66,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-08-28,234,45357.72,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-09-18,77,13802.95,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-10-23,152,28747.33,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-11-24,185,32146.13,Indústria Metalúrgica,677,97
MET-0116,Cantoneira Aço Inox Tratado 6m,2024-12-03,109,21632.19,Indústria Metalúrgica,677,97
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-01-01,17,7407.48,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-02-27,127,54172.79,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-03-01,155,74232.39,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-04-22,24,11654.75,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-05-09,189,77949.19,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-06-16,59,27648.08,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-07-01,179,73639.24,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-08-28,56,22813.40,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-09-15,215,82181.68,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-10-21,19,9050.45,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-11-27,227,97390.26,Indústria Metalúrgica,165,55
MET-0117,"Vergalhão Aço Inox Tratado 1,20m x 2,40m",2024-12-23,133,62182.07,Indústria Metalúrgica,165,55
MET-0118,Cantoneira Latão Decapado 12m,2024-01-23,225,31783.06,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-02-10,101,12087.14,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-03-12,124,17835.91,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-04-18,49,6324.61,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-05-12,193,26043.25,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-06-05,90,12691.45,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-07-12,112,13719.71,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-08-13,103,13614.81,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-09-12,204,25787.04,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-10-27,180,25480.69,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-11-16,180,24237.04,Indústria Metalúrgica,497,23
MET-0118,Cantoneira Latão Decapado 12m,2024-12-12,118,14113.93,Indústria Metalúrgica,497,23
MET-0119,Tubo Revestido Laminado 10m,2024-01-09,234,126706.76,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-02-12,173,102057.92,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-03-25,146,94629.73,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-04-06,235,123963.77,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-05-17,228,151838.70,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-06-05,161,92016.63,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-07-21,220,138801.10,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-08-28,212,128410.79,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-09-27,210,115819.91,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-10-23,109,58124.06,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-11-14,233,125281.13,Indústria Metalúrgica,680,47
MET-0119,Tubo Revestido Laminado 10m,2024-12-17,147,77526.47,Indústria Metalúrgica,680,47
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-01-04,155,56536.94,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-02-18,178,82122.34,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-03-24,66,28694.67,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-04-26,93,38567.74,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-05-11,195,87840.79,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-06-12,148,68199.79,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-07-17,176,78971.91,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-08-08,155,62076.42,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-09-14,184,81277.12,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-10-04,65,27968.49,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-11-15,47,21161.63,Indústria Metalúrgica,431,91
MET-0120,"Barra Revestido Frio 1,50m x 3,00m",2024-12-25,56,24532.61,Indústria Metalúrgica,431,91
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-01-26,137,23856.91,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-02-16,44,7866.78,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-03-23,86,13049.34,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-04-13,85,14888.04,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-05-18,171,24950.01,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-06-27,56,8006.49,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-07-01,83,12191.82,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-08-06,219,37926.43,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-09-03,25,3805.05,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-10-04,116,20874.87,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-11-22,111,15812.37,Indústria Metalúrgica,570,102
MET-0121,Barra Aço Carbono Estanhado Estrutural Leve,2024-12-20,84,13087.54,Indústria Metalúrgica,570,102
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-01-12,61,25461.75,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-02-20,158,76519.44,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-03-21,165,74062.09,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-04-22,133,65242.12,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-05-16,89,37610.40,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-06-09,187,81504.56,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-07-26,106,49416.93,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-08-25,33,14200.70,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-09-19,166,79691.98,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-10-22,133,65496.77,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-11-13,17,8312.91,Indústria Metalúrgica,243,47
MET-0122,Vergalhão Zincado Decapado e Oleado 12m,2024-12-25,239,94126.87,Indústria Metalúrgica,243,47
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-01-09,147,54777.54,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-02-08,193,86549.78,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-03-21,32,13115.44,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-04-24,94,36468.57,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-05-16,16,6341.25,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-06-18,206,89702.95,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-07-15,63,26849.37,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-08-04,10,4333.76,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-09-19,228,98608.96,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-10-01,137,56006.26,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-11-17,54,22179.38,Indústria Metalúrgica,425,23
MET-0123,Fio Máquina Aço Inox Quente 6m,2024-12-23,152,61260.72,Indústria Metalúrgica,425,23
MET-0124,Barra Aço Carbono Estanhado 6m,2024-01-18,175,116271.44,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-02-09,157,89466.84,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-03-17,133,76956.43,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-04-15,83,56817.60,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-05-02,82,52906.76,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-06-14,36,23708.15,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-07-27,27,15728.80,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-08-16,71,39220.37,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-09-25,198,134097.96,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-10-06,205,125096.89,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-11-10,54,31662.12,Indústria Metalúrgica,184,61
MET-0124,Barra Aço Carbono Estanhado 6m,2024-12-28,182,116929.34,Indústria Metalúrgica,184,61
MET-0125,Barra Galvanizado Decapado 6m,2024-01-16,66,14123.21,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-02-26,187,42219.79,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-03-04,33,6149.25,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-04-05,197,44782.43,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-05-20,152,27247.15,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-06-16,101,22021.98,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-07-14,13,2778.30,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-08-23,102,21421.29,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-09-04,115,23218.72,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-10-09,119,24527.10,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-11-14,25,4533.65,Indústria Metalúrgica,253,84
MET-0125,Barra Galvanizado Decapado 6m,2024-12-09,232,52386.88,Indústria Metalúrgica,253,84
MET-0126,Chapa Cobre Laminado 8m,2024-01-12,129,38692.06,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-02-08,240,81605.84,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-03-05,38,10306.38,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-04-03,154,43675.28,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-05-07,122,38993.75,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-06-18,103,32117.25,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-07-16,25,8582.44,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-08-22,55,17253.63,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-09-04,151,41134.19,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-10-07,45,13151.27,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-11-24,187,55937.34,Indústria Metalúrgica,240,80
MET-0126,Chapa Cobre Laminado 8m,2024-12-12,23,7089.21,Indústria Metalúrgica,240,80
MET-0127,Cantoneira Aço Inox Quente 6m,2024-01-01,36,14168.42,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-02-09,157,61880.65,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-03-10,233,98176.40,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-04-11,70,29828.14,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-05-26,62,22383.89,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-06-16,130,50586.65,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-07-04,52,19776.91,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-08-21,168,66393.35,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-09-26,26,9279.62,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-10-05,227,89016.66,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-11-28,202,70566.98,Indústria Metalúrgica,648,60
MET-0127,Cantoneira Aço Inox Quente 6m,2024-12-17,26,10337.51,Indústria Metalúrgica,648,60
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-01-08,168,34308.72,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-02-27,168,31177.59,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-03-08,219,39607.93,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-04-02,200,37783.75,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-05-28,90,18496.23,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-06-01,57,11418.72,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-07-12,108,20495.51,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-08-27,229,41005.20,Indústria Metalúrgica,288,65
MET-0128,"Perfil I Alumínio Polido 1,50m x 3,00m",2024-09-05,130,25691.58,Indústria Metalúrgica,288,65
